,clean_review,cat_id
2803,If you want any medicine than you can contact me any time Xanax  Ativan  Soma  tramadol,1
2804,No no ma am you will get you xanax   mg blister by Thursday or Saturday for sure,3
2805,Hi have you had some feedback from Xanax  mg customers that they need to take more to get a proper effect ,3
2806,Hey Jeff I got your number from Chris  You want to order Xanax   I have  mg blister pack and  mg bars  Which one you want  ,3
2807,YOU NEVER SAID XANAX   was fucking fake  Why would you even sell that,3
2808,Perfect  Once I get this order and check the quality  I will need a new order for Adderall and  mg Xanax,3
2809,We have Soma Viagra Cialis Tramadol Ambien Valium Xanax Tapentadol let me know what you want ,3
2810,yo you going to bring me a Klonopin or xanax I can t sleep bro please,3
2811,I cam withdraw the money from an ATM and send the $ money,3
2812,Hey Niki dibattista  nWould you like to order Xanax ,1
2813,Robin nWhat is the price on the Xanax  n  Is a prescription needed   Margo,3
2814,If these are good quality and shipping is quick I will be buying Xanax Adderall and tramadol next  But if this order isn t correct I will do business elsewhere ,3
2815,Ma am I really don t the xanax quality I also no that s why I prefer xanax   mg only I know I m just little wrong but I also pay for xanax   mg but because of my fault I ll replaced it and send your xanax   mg blister packs soon tramadol is little costly ma am and you only pay    $ understand,3
2816,I know it s the Xanax  that is what I m talking about ,3
2817,Jon changing the oil in moms car im trying to go pick up xanax,3
2818,I m going to try to take a nap I wish I had a pin or xanax,3
2819,You think I never kept up with the money I spent on you  I m finding this in every notebook I have  Of course I ve lost some  didnt write everything down but I do remember this   each and every time I bought you something I had nothing to do with you always promised to pay me back and you didnt havent and wont  Let s see on February   th NUMKEY    you had been staying at Cats  Idk what happened maybe she was broke    but you came over and I bought you a knife paid to wash your clothes put $ you ,3
2820,Hey Dustin would you like to order your medication online at cheaper prices like Ambien   mg Tramadol    mg Soma    mg Hydrocodone       mg Valium   mg Klonopin  mg Ativan  mg Oxycodone   mg Adderall   mg Phentermine K    Xanax  mg and many more n n nDelivery in   to   days only,1
2821,Hey Wolfgang Benrli  nWould you like to order Xanax ,1
2822,Sir so can I process your order for     pills of Ambien     pills of xanax     pills of Klonopin and send you the invoice  nAnd I ll give you a discount of $  ,1
2823,We have Soma Viagra Cialis Tramadol Ambien Valium Xanax Tapentadol so do you take anything else ,3
2824,I have xanax available in stock  It will from Asheville NC or Walls MS,3
2825,I took a Xanax I guess I took too much sorry it won t happen again,3
2826,As per our discussion I offer     pills  f Xanax   mg green S    brand for    $,3
2827,Hello This is kevin From   U S Pharmaceuticals  Medication tramadolsomaAmbien Xanax Valium hydrocodone oxycodonephantarmine adderall Viagra and many more       PAYMENT METHODS  PayPal,1
2828,I just got some but wasn t sent to me   I still don t have it  The guy said he would overnight it to me but that was on Monday  I may be interested to order in the future  Just so the future how much for   pills for  mg of Xanax      tabs  mg   How fast do you send them to r nMe  I may be interested in the future  Thank you,3
2829,Fine send the friggin xanax  I ll probably get it in a month,3
2830,Hey I m Alex we have best deals on Tramadol    mg Soma    mg  Xanax   mg  Ambien   mg AVAILABLE US to US  Hey I m Alex we have best deals on Tramadol    mg Soma    mg  Xanax   mg  Ambien   mg AVAILABLE US to US ,1
2831,I want a full refund you sent fake Xanax  Why do that to other people  Especially at Christmas all well I m turning your website in  My father is the head DEA  So good luck,3
2832,i have Ambien and xanax available so let me knowYou want Ambien or xanax ,3
2833,What about    Ambien      Xanax  Just so I know for next time ,3
2834,I m not mad and I m not that bad off it s the Xanax that s messing me up and I hate them things n   disBo,3
2835,Ambien     pills in $ $   ,3
2836,Yes I have Xanax   mg and    pills will cost you $   ,3
2837,I m sending you invoice for xanax  mg cost of     $,3
2838,I already send your all packages remember that please you told me xanax   mg is not good so I ll replace it and I ll send xanax   mg there is no deal for tramadol ma am  if you want tramadol then pay me more    $ then,3
2839,Hi contact for best and cheap blister packs medicine like     n nTRAMADOL  nSOMA  nAMBIEN nXANAX nATIVAN  nKLONOPIN  nVALIUM  nOXYCODONE  nADDERALL  nHYDROCODONE  nCIALIS nVIAGRA   n                    Thanks  ,1
2840,From Jaden Renollet  nPhone No  NUMKEY  nPayment Methods  Credit Debit Card  nTablet  Xanax  nQuantity      nMG     nAddress  NUMKEY windy acres,1
2841, Big discount on Tramadol     mg  n    pills Tramadol     mg in just $ available,1
2842,Adderall available in loose pack and Xanax available in blisters pack,3
2843,Hello Good morning This is Wilson you want medications  I have Xanax Ambien Ativan Klonopin Hydrocodone and etc ,1
2844,Yes if you order    pills I ll ship total    more to you it s easy and best,3
2845,What city you are  n$ restrictions,1
2846,My full service and massage  n Shower together n lips kissing n girlfriend experience n Body to body massage n Oral n COB n    n Rim or lick on me n Blow job n va,1
2847,New   girls at Red roof inn     Rowe ave  Milford CT NUMKEY     hhr    hr for each Full service bbbj kiss     Come see me,1
2848,Motel   Lawrenceville NUMKEY US   Lawrenceville NJ NUMKEY    hhr    hr  Full service with bbbj   girls choose,1
2849,Got it  nAnd to confirm you said no restrictions  nThat full service includes  nBBBJ nDFK nDATY n   nDIGITS  nCOB COF CIM nCan t wait to meet you and  nYes I will,1
2850,NUMKEY Quarter Horse Dr Columbus  Oh NUMKEY  Motel    n n     hh QV          m     h   nWeekly Special      hh  pops  n      h     pops   n  Let s enjoy our s top service to relax your full body and mind and help to remove your stress away   n nWhat s your ethnicity   nHow old are you  ,1
2851,What service do you want from me     n QV   $  Special ,1
2852,         th ave flushing   girls now       yrs old Full service    $    $,1
2853,hi babe ni am in n   highbury road north kellyville NSW nFull service girlfriend  safety sex body slide massage oral shower lip kiss touch  cuddle,1
2854,I m available by appointment  n nservices  Massage GFE  n nRates n$ Greek ,1
2855,I charge $ restrictions,1
2856,NUMKEY Valparaiso Ct Indianapolis IN NUMKEY n Red Roof Inn  n     hh  QV          m     h  n    h  twice    VIP   nWeekly Special      hh  pops  n  Let s enjoy our s top service to relax your full body and mind and help to remove your stress away   n nWhat s your ethnicity   nHow old are you  ,1
2857,full service includes massage shower with a girl bj and sex daddy,1
2858,  mins $ service $   ,1
2859,Yes  nI charge $ restrictions,1
2860,NUMKEY Quarter Horse Dr Columbus  Oh NUMKEY  Motel    n     hhr  QV          mins      hr  n  Let s enjoy our s top service to relax your full body and mind and help to remove your stress away   n nWhat s your ethnicity   nHow old are you  ,1
2861,NUMKEY Castor avePhiladelphia Pa NUMKEY  n       min        min     Vip h bathing on the wetar bed  chest pushing hip pushingnaked blowing and massage   n Let s enjoy our s top service to relax your full body and mind and help to remove your stress away   n nWhat s your ethnicity   nHow old are you  ,1
2862,Motel   Lawrenceville NUMKEY US   Lawrenceville NJ NUMKEY    hhr    hr  Full service with bbbj,1
2863,Deep massage n nAnd full service  n nAll services n nNo limit ,1
2864,     hour is everything included as full service babe,1
2865,Hi sweetheart is going to be $ pm  ,1
2866,We have    beautiful young girlsyou can choosefirst class servicelet you enjoy a good time                           Full service     bbbj           kisses,1
2867,NUMKEY Valparaiso Ct Indianapolis IN NUMKEY n Red Roof Inn  n     hh QV          m     h   nWeekly Special      hh  pops  n  Let s enjoy our s top service to relax your full body and mind and help to remove your stress away   n nWhat s your ethnicity   nHow old are you  ,1
2868,INCALL n       min n       min including daty and bbbj n     h  n     h including daty and bbbj nNo kiss nNo anal nNo fingers nNO BLACK nNO NEGOTIATION  nNO BAREBACK FULL SERVICE nONLY CASH,1
2869,Hi im Hana available now  Incall     for   mins and     an hr  Outcall from     an hr  Full service including  sex massage lip kiss hugs bJ with cond,1
2870,I charge $ restrictions,1
2871,    for quickie just head     for full  mins how can I service u Babe,1
2872, girls at Best service young girl at Comfort inn NUMKEY loisdale ct springfield va NUMKEY                hhr    hr  Full service with bbbj,1
2873,    N Bayshore Blvd San Mateo nAmerica Best Inn n nFull Service    hhr    hr  n n Incall Cash,1
2874,Hey handsome Do you need my service  nI m down for hookup nI m available now and ready to have some fun I offer and in full service a very professional way do you need me for an unforgettable experience,1
2875,$ Venmo,1
2876,Hi  Coming to see me now  I m in Crown Heights between the C and the   train  $ service,1
2877,NUMKEY Airport Blvd Morrisville NC NUMKEY   Days  Inn  n     hh  QV          m     h  n    h  twice    VIP   n  Let s enjoy our s top service to relax your full body and mind and help to remove your stress away   n nWhat s your ethnicity   nHow old are you  ,1
2878, n nfull service n n Kiss body   slide bj sex    n n$  COF  BBj,1
2879,Hello bb nDomination Submission Full serviceMassage and other fantasies  n nHere are my prices n  h    $ baby,1
2880,on service  minimum    mins  n$ se,1
2881,An hour $ need ,1
2882,Red Roof InnNUMKEY Automotive Dr Manassas VA NUMKEY    hhr    hr full service from Korean,1
2883,Domination Submission Full serviceMassage and other fantasies  n nHere are my prices n  h    $ baby,1
2884,Half hour     one hour      full gfe service  dfk shower  bbbj     daty  sex  massage  no Greek no Bbfs  ,1
2885,My full service and massage  n Shower together n lips kissing n girlfriend experience n Body to body massage n Oral n COB n    n Rim or lick on me n Blow job n va,1
2886,Hi  nI do sensual bodyrub with mutual touching with happy ending by hands    $ you ,1
2887,Americana Inn     Broadhollow Rd Farmingdale NY NUMKEY n n    hour     half  n  DD Korean bbbj cim kiss,1
2888,Motel   Lawrenceville NUMKEY US   Lawrenceville NJ NUMKEY    hhr    hr  Full service with bbbj   girls choose,1
2889,$   ,1
2890, girls at Best service young girl at Comfort inn NUMKEY loisdale ct springfield va NUMKEY                hhr    hr  Full service with bbbj,1
2891,Best Western     NJ    East Brunswick NJ NUMKEY n    Young girl BBBj  nNew   girls choose  n   hhr    hr,1
2892,Extended Stay America   Charleston   North Charleston n nNUMKEY N Arco LnNorth CharlestonSC NUMKEY      n n    hhr  n    hr  n    hr VIP  bbbj    kiss shower licking more fun  n  cash only    am to NUMKEY p,1
2893, half hour                                      hour                                                 hour VIP                                      VIP Bbbj nuru daty shower licking kissing more gam,1
2894,I offer bbbjs only  Starting at $ Sweetwater,1
2895,  qv    hh    hr    fs Full Night     Extra for   greek   bj   bbbj   gfe  My Rates Always Negotiable,1
2896,Hey babe  I m hosting in Santa Ana  n nI am     with an athletic petite TRUE hourglass frame nFull lips TINY hands   feet nLittle waist full Booty n  DDD n nDonation  n$ $   ,1
2897,    Broadway Saugus MA NUMKEY                              nRed roof plus  n n    hhr  n    hr  n    hr VIP  bbbj    kiss shower licking b b more fun   n   am to NUMKEYpm  cash only  ,1
2898,Best WesternNUMKEY Jericho Turnpike Woodbury NY NUMKEY n    hour    half  nNew arrived bbbj cim kiss nuru,1
2899,Full of imperfections and flaws that I embrace and enjoy,3
2900,I humbly request to provide the final chance  If not I ll      refund the full money even the curation and negotiation ,3
2901,I like to watch the service online most of the time ,3
2902,Hi Aguilar you can send your details for a quote  Your email and full delivery address   Mike,3
2903,What is included in your full service and what additional services do you provide ,3
2904,riety position of sex with condom nincall prices      mins      h Extras service Deepthroat oral mouth loading c i m golden shower extra    for each,1
2905,Super   NUMKEY Columbia Ave North Bergen NJ NUMKEY n   hhr    hr    qv nBbfs     extra,1
2906,Remember  We offer      Satisfaction Guarantee   If somehow your package is Delayed or not delivered then we can reship your package or refund your full payment  n n  n n  n nWarm Regards n nTeam Admin ONCOHIVs,3
2907,You get the full address when I confirm your appointment as a client  for security reasons  I live in Knickerbocker Dr,3
2908,Hi love I m the Bianca  Eros    nAddress is     Dibblee Drive Westbury NY NUMKEY n nRates for one girl  n n   min   $ etc ,1
2909,Good afternoon  y name is seb I would like to know your rate for an hour full service and what service you are providing  Thankxxx,3
2910,Asian pretty Sexy Sex With BBJ n   hhr    hr    girls    hhr    hr  nAmericana Inn     Broadhollow Rd Farmingdale NY NUMKEY,1
2911,It s VIP full Mia Amore experience love definitely worth it,1
2912,hi babe ni am in n   highbury road north kellyville NSW nFull service girlfriend  safety sex body slide massage oral shower lip kiss touch  cuddle,1
2913,Welcome to Church  Feeling disconnected  Join us Great Lakes Dream Center today at   am service  Come early  am Coffee Hour  Blessing Shop open after service,3
2914,What is your fee for one hour of full service  n nAre you in a hotel on Loisdale Court Springfield ,3
2915,Kindly get back to me with your full name please   ,3
2916,with the cash and which one do you want   BJ or full satisfaction,3
2917,I work with the USAF as an Improvised Explosive device specialist  Am currently on active service at Elgin and my active service ends by June next year ,3
2918,Okay the full hour it would be     unless you want oral bare that s always an extra   ,3
2919,It was a full packed day of all sorts if things    ,3
2920,Best adult classified page and huge traffic in this page post your ads here  Listpage     com ,0
2921,What s full service include  Wasn t looking tk pay $ tonight,3
2922,Remember  We offer      Satisfaction Guarantee   If somehow your package is Delayed or not delivered then we can reship your package or refund your full payment  n n  n n  n nWarm Regards n nTeam Admin ONCOHIVs,0
2923,Which makes your service even more valuable and neither,3
2924,When fully paid I d fax documents to them for full ownership,3
2925,I can t now I m grocery shopping like half hr to an hour,3
2926,Oh ok  Was interested in incall full service now   No worries ,3
2927,Likewise  I was hoping to get a full body pic of you,3
2928,Hello Kelly Are you available for a incall one hour full service,3
2929,Okay  I m getting ready for Sunday service in an hour ,3
2930,I m going to worry your stomach today you re belly will be more than full today      ,3
2931,Total     for table shower massage and full service,2
2932,Here is your full name and your full address I have to delivered your Winnings package to is that correct sir  ,3
2933,NPR is roughly like    minutes away  I m looking for a full service hhr and my name is Danny,3
2934,Can you give me a Senual full body massage and then l give you a full body massage  I ll bring the Baby Oil,3
2935,Ups is seasonal  pays     hr     cent per mile  but need own vechile  n nLast Mile  Amazon  pays           hr weekly pay n nLaunch Logistics  FedEx      a day      hour shift weekly pay  n,0
2936,Tantric is a relaxing body to body massage designed to help you feel utmost pleasure awakening your energy and slowly dispersing it into your entire body ,3
2937,The its on prepay it has to be paid or service ends,3
2938,Your package   has arrived Canada    and we are ask to provide Non inspection certificate by Canadian custom service,3
2939,Welcome to HUMAN HEALTH SERVICE  HHS  processing on your grant What s your full name to check our database if your name is still available to apply ,3
2940,   is rush bad service I don t have      is last price,3
2941,Okay good kindly provide me your full name and full address,3
2942,I m at moms we dropped Harley off and we re going to do our service tubs,3
2943,I m looking forward to having a full day with u Monday,3
2944,Can I bother you a little  can you get me an iTunes card from Walmart after service  My iCloud storage is full    I need to update it    just a     dollar,3
2945,Uber You can now unlock a    Service Fee after   trips with Service Fee Quest on Uber  Choose your Quest now on the Uber App ,3
2946,It has   bedrooms   bathrooms full basement on almost   acres,3
2947,   Conejo Blvd Thousand Oaks CA NUMKEY n nQuality Inn   Suites   nFS     hhr      hr  nNo AA ,3
2948,Hope your weekends been full of fun and relaxation  ,3
2949,The future is great with us  It will be full of love and fun,3
2950,Popular adult classified page and lots of traffic here post your ads  cityads    com ,0
2951,HARMONY OF BRENTWOOD r nTECH NEEDED r nTODAY  p  p r n$ bonus,3
2952,Hey hun available Incalls  NUMKEY NY     Medford NY NUMKEY n Incalls    ss     hh     hour       Callme when u here     no law informant  i,3
2953,Is bbbj and MSOG included in your hour and do you have a Greek option  Thanks,3
2954,h one of my girls to occupy a service and only Iso lose time the on,3
2955,About your service is it GFE style    Mutual Kissing caressing licking sucking  and rest  ,3
2956,I want to ask what is included in your full service and what extra additional services do you offer ,3
2957,We missed first service so trying to make second service,3
2958,Is your service GFE style  mutual kissing licking sucking and more  ,3
2959,Not paying her  nIf you pay $ come,3
2960,my donations are     for    minutes and     for an hour,3
2961,Modesto n    qv                     hh  n    hr NUMKEY posts n  new content daily n solo b g and g g content n  custom material available  nhttp,3
2962,LA Terrytown Westwego is very busy  Should you choose to dash you ll earn an extra $ delivery ,3
2963,Nah I don t accept full cash as payment for first time Hookup hun,3
2964,Thank you for choosing Urban Flavours Delivery  I m Mykeia with customer service can we have your full name and order number ,2
2965,Kindly provide your FULL NAME EMAIL ADDRESS for reach out  Booking ID given to you by  FEMALE ESCORTS SERVICE and prove of payment you made ,3
2966,ot lips and your sweet soft hot body all over for you always foreve,3
2967,Like always you re still full of s    you always will be,3
2968,I have $ tip,3
2969,It was a wonderful day full of shopping and house chores ,3
2970,take  a Uber babe   to meet our beautiful young girls with good  service,3
2971,I m interested in making a booking nI was wondering what do you include in your full service and what additional services do you offer ,3
2972,I am overjoyed Thomas and full of love to give back and share with you,3
2973,    sw  st Ave fort Lauderdale fl NUMKEYqv    hh    hr      hr everything allowed    ,3
2974,Appointment Reminder Tantric BODY to BODY Experience is on Monday December    NUMKEY NUMKEY  Audrey massage ,3
2975,How much it s your service to come to Port Chester NY,3
2976,You will receive it and have full access to it immediately,3
2977,RALLY DETAILS    READ ME n nDo you want a Trump rally in your area  We re gauging support for Trump in YOUR AREA     min left to respond here us red com qpk,1
2978,Donald n nYou ve been identified as   of Pres Trump s TOP supporters  We re EXTENDING your TRUMP      Impact for   HR ONLY  Act bit ly  rYjcTC n nStop End,1
2979,Trump is holding another rally  What do you want him to talk about   Our poll closes in ONE HOUR now    com  kz,1
2980,null nOpen SmartNews and read  Hillary Clinton predicts Trump will run for president in NUMKEY says his win  could be the end of our democracy   here http  nTo read it on the web tap here http,1
2981,Do you want to PERSONALLY wish President Trump and Melania a merry Christmas  Now s your chance  Sign our Christmas card to the Trump family TODAY and let them know you re still      MAGA bit ly  lzNEPC,1
2982,Don Jr You were chosen for Early Access to sign the Trump Christmas Card  You can leave a short note for my father to read    http,1
2983, UPDATE  There are only     spots left on our exclusive Christmas card  n nMake sure you sign the card   wish President Trump a Merry Christmas before spots run out  n nSIGN THE CARD now    com urw,1
2984,Pres  Trump I m having a special dinner in FLORIDA   I want to see you there  We can even take a photo  Donate NOW to WIN http,1
2985,Open SmartNews and read  Democrats to Ex Trump Aide You Can t Dodge a Subpoena Just Because Trump Told You To  here http  nTo read it on the web tap here http,1
2986,YOU RE INVITED to join the most elite donor club in America  HURRY  You only have  hr to ACCEPT   become a Trump Diamond Club founding member  gopwin us   x,1
2987,Biden has crippled our supply chain stood against law   order and tanked our economy  Miss President Trump  Make a change win    com sy ,1
2988,Thank you  President Trump appreciates your response  If you want to contribute click here bit ly  WitS H n nTxt STOP   end HELP   help ,1
2989, GOOD NEWS  n  nWe re nearing our   MILLIONTH DONOR mark   we want it to be YOU  n  nGive   become Pres  Trump s   MILLIONTH DONOR bit ly  GsHwRe n nStop End,1
2990,Time is RUNNING OUT and we STILL don t have your response  Pres  Trump could announce any day now  Do you still stand w  him  Respond NOW    now    com  ul,1
2991,Hello Mr  Douglas how are you doing today with your family I hope all is well with youthis is Mrs  Melania Trump I lost my other number in the hands of Hackers so I don t makes use of it anymore you have to contact me back right now because your funds still available to be deliver to your house address before ending of this month once you pay the $ Trump ,1
2992,President Trump called for Biden s resignation have you  Sign the official RESIGN BIDEN petition  NUMKEY signatures needed by MIDNIGHT now    com n a,1
2993,URGENT We texted you yesterday  Do you want to meet Pres Trump TaChin  We re extending your invitation for   HRS  Enter NOW bit ly  DP Erm n nStop End,1
2994,Pres  Trump I m having a special dinner in FLORIDA   I want to see you there  We can even take a photo  Donate NOW to WIN http,1
2995,EARLY ACCESS UNLOCKED n nYou WON TaChin  Claim your NUMKEY Trump Life Membership offer if you truly STAND with Trump  Act NOW bit ly  DPuEDg n nStop End,1
2996,WE RE BEGGING  Pledge to join Trump s social site  Trump s relying on your support  We can t   won t ask again    min until link closes forever    gopwin us gqa,1
2997, PRIORITY ACCESS  n nDo you want to meet Pres  Trump at a PRIVATE dinner at Mar a Lago  Flight   hotel   COVERED  Donate to WIN    bit ly  IFoOrI n nStop End,1
2998,  n  n  n  n  nTRUMPDOWN n n     MATCH LIVE for   MINUTES n nTRUE Trump patriots won t pass on this EXCLUSIVE match n nPROVE you stand w Trump gopwin us p u,1
2999,God bless President Donald J Trump and his loving family,3
3000,Trump also made chinese panels fifficult to get into market and,3
3001,Excitement Sell     Latinos Radio is Very Hot In Texas and Around America   Advisement Now NUMKEY Vote  Macho Republican  Winner   http,1
3002,New Voters NUMKEY    Latinos   Advertise on FM Radio   http,1
3003,Good afternoon Wisconsin voters  Do you think things in Wisconsin are generally headed in the right direction or on the wrong track  Share your concern here http Your response will be kept confidential  Want to Opt Out  Reply  STOP  to unsubscribe ,1
3004,http TX Senator Ted Cruz   as always   impressively presents his arguments in Congress  n nHe s by far my favorite Senator ,0
3005,You ve ALWAYS put America  st before   the country needs you to do it again  Back trusted Republican Michelle Steel w  $ STEELSTOP end,1
3006,No Republican can sit this out    Republicans out of the    we texted have chipped in  Give $ STEELSTOP end,1
3007,You ve ALWAYS put America  st before   the country needs you to do it again  Back trusted Republican Michelle Steel w  $ STEELSTOP end,1
3008,Hi Jacob  This is Vanessa from the David Campos Campaign  We ve hit     of the district and we need to hit the rest of the district before the end of the year  n nWednesday  pm  Supervisor Hillary Ronen Virtual Phone Bank  n nSaturday   am  Mission Playground Lit Drop with Jackie Fielder and Latino Democratic Club  n nSunday   am  Palega Playground Lit Drop with Supervisor Hillary Ronen  n nCan you join David Campos for any of these events  Sign up here  n nhttp  Phonebank  nhttp  Canvass LitDrop ,1
3009,Please reconfirm with your delivery information where we ll deliver your funds for the proper verification and confirmation of your funds to avoid wrong delivery   n   Full name          n   Gender                    n   Current home address             n   Occupation                   n   Nearest Airport                 n   Country               n    Email address        nI await for your urgent and positive,3
3010,Dear Winner nThis is to inform you that your facebook online profile post has just WON in the nFacebook Lottery Jackpot NUMKEY NUMKEYwhich was sponsored and organized by nMicrosoft Webmaster Inc  and Facebook Officials  nSubscribers to few Companies domains were selected and your e mail address emerged as none of the Selected facebook Winner and also the  th from the  th Beneficiary nto gain from this promotion  Below are your approved details to claim your winnings  n         PRIZES WON           nOne Hundred And Fifty Thousand United States Dollars  $            nOne Facebook Medium Face Cap nFacebook T Shirt  medium Blends with Cap  nFacebook Shopping Bag  Male Wallet  nFacebook Winning Certificate  n         REFERENCE DETAILS            nOnline Ticket Number            NUMKEY nSerial Number         nFacebook Winning Number    U   FB   nType YES to process your claims  nThanks,1
3011,This is Angel Smith from United Nations office I am hereby to let you know that your compensation funds has been received into our office here in UNITED NATION and I m the only person appointed to have it delivered to your address by my personal agent it is said to be a total sum of $ delivery ,1
3012,I  Air way bill and delivery fees  NUMKEY$ NUMKEY$,3
3013,NOTE  ALL INFORMATION WILL BE VERIFIED AND AUTO SAVED IN OUR DATABASE  n nPrefix  Mr Mrs  Ms Dr       n nAPPLYING FORM NOTED YOU RE TO FILL THIS FORM ACCORDINGLY  nFULL NAME nFULL HOME ADDRESS nCITY nSTATE nZIP CODE nSEX nAGE nRELATIONSHIP STATUS nPAGER NUMBER TEXT PHONE nWHASTAPP NUMBER nEMAIL ADDRESS nMONTHLY INCOME nA PICTURE OF YOU nDO YOU PREFER CASH CHECK   n   sent by Attorney Bryan Thompson,3
3014,You should take out a loan I m sure you have credit,3
3015,Eaze Whether you lit up for Hanukkah or are looking for some Christmas trees Eaze has you covered with a $ stop,0
3016,get amazon prime  murechdthenimu    click bit ly  xop ai,0
3017,I would have to pay a lot of tax  plus a lot for health insurance,3
3018,Hi Tanika are you still interested in working as a caregiver  If so Right at Home Palm Beach has open positions right now  Complete this quick application and we will get you scheduled for an interview ASAP  http,0
3019,Hey It s Jillian again  FILL OUT THE APPLICATION FORM   dblackstone   wufoo com forms sj tfqy b kq r wants to hire you  Apply here   u pjobs co r dEG l  ,0
3020,We need a bit more info to complete your SoFi Personal Loan  Please log in to SoFi com b  to see what is needed or call         NUMKEY  nReply STOP to opt out ,3
3021,Ben I went to my bank I request a loan of $ $NUMKEY,3
3022,Hey  I ve been using the free Step App and Step Visa Card to send and spend money  Get $ http,0
3023,Mariner You re so close  Please verify your email to continue the loan process  Verify Email marfi me login  To optout reply STOP HELP for info ,3
3024,Hey Miya I just wanted to reach out one last time  Did you get everything situated  I am about to close out your health request file your response is requested ,3
3025,Get $ http,0
3026,FREE MSGPenFed Your credit report is frozen please contact  nExperian to unlock your credit and reply UNFROZEN once done  nto proceed  Reply STOP to end texts ,3
3027,Hey Kalshin  This is Gigi from Post University  I received your request for information  We are accepting admissions and financial aid applications for online classes that begin on January   th  Are you interested in completing your degree entirely online ,3
3028,Kevin would it be easier for you if I just text over your quotes for Healthcare Coverage ,3
3029,Open enrollment ends on Dec   th  Can I get you a quote for a   deductible health plan before the rates increase  Simon Bernal with USHEALTH,1
3030,Hi Rita n nYour loan application for $ Stilt,3
3031,hi customer nPNB nyour loan has been forgive nyou come to the bank and clear your account  the congress govt has forgive debit your loan thanks,3
3032,Hi Carrie Buddy Jewell here  Your file crossed my desk today and I may have some good news  As the Health Advisor in AL I ve been asked to reach out to possible applicants who appear to qualify for stronger plans for NUMKEY  Some of these healthcare plan options offer lower rates with significant coverage including low to no     deductibles through well recognized companies like United HealthCare Cigna Blue Cross etc  Should I at least get an email over to you today with a range of rates and brochures tailored to you personally     If this was a mistake please reply  cancel  ,1
3033,paid in full and earn commission on each new client  Reply     to learn more or reply with your email ,0
3034,Have you tried to get a loan from Money Tree or other loan companies ,3
3035,Hi Pauleen  Thank you for applying with ROK Financial   n nHere is a quick message from our CRO Patrick Manning rokfi biz ROKNQ n nThe Team at ROK Financial,3
3036,Horay  All scores no problem  Fill up your account with NUMKEY in help  Rply Back Ok to get help r nReply Stop to OPTOUT,3
3037,I pay a loan that is behind     CC s a huge rent  Water bill  electric spectrum car insurance and health insurance life insurance and food,3
3038,Fig Loans  Hi George your next Fig payment is due Tue Dec     The deadline for changes is  PM Mon Dec       n Text  STOP  to opt out for further communication ,3
3039,Hey Tamera Its Jahnathan I was assigned to follow with your options for health coverage  May I send you quotes Via text ,1
3040,Hi Dona  Brandon here  We ve just finished the first week of December meaning that we re days away from the end of Open Enrollment  Unfortunately most PPO healthcare plans for NUMKEY will no longer be available after the deadline  In addition some of the plans are set to see rate increases by Friday of this next week  I ve got clients locking in rates today while setting out their first payment date to January  st  As a health advisor in VA your file still shows incomplete  I can send an email with rates personally tailored to your       NUMKEY DOB within the hour for us to review later in the week  Would that be helpful ,1
3041,EZPAWN Your loan is due on NUMKEY        View loan details online with Lana at http To optout reply STOP,3
3042,Hi Betty  Kelly Peterson here  I am a licensed Health Insurance Broker for the state of NC  Just wanted to reach out in regards to an older request for health coverage  There are   days left in Open Enrollment to receive a Jan    start date  I have your DOB as       NUMKEY in the NUMKEY area  Would it be helpful if I texted some rates or set aside some time for us to chat tomorrow or Tuesday  Reply unsubscribe to stop ,1
3043,I am here  nI have been trying to get a loan but mu credit score is too low to get a loan anywhere,3
3044,Hey Eliot I just wanted to reach out one last time  Did you get everything situated with your health coverage ,3
3045,o fill in n  Choose your amount and term nReply STOP to NUMKEY opt out  Rep       APR,3
3046,Hey Tonya this is Dylan  Were you able to get your health insurance taken care of before I close your file how can I help ,1
3047,Hey  Low scores no problem  Fill up your wallet with NUMKEY    in relief  Rply Back OKAY to Learn More r nReply Stop to OPTOUT,1
3048,If I report all of it my health insurance would be like $ month,3
3049,Based on your credit we estimate you re qualified to spend up to $ checkout ,1
3050,You should take out a loan I m sure you have credit,3
3051,Welcome to Empower  We re excited to help you unlock your financial potential  r nMessage and data rates may apply  Message frequency varies  r nReply HELP for help  r nReply STOP to opt out  r nEmail help empower me for support ,1
3052,I worked at a Government loan servicing center Thrift and loan and a Mortgage Company ,3
3053,Am contacting you on the basis of your loan payment of US$NUMKEY   ,3
3054,Will need to confirm your shipping address again and we are going to ship it via USPS,3
3055,Good morning sir USPS update online has delayed in scanning of tracking numbers  We already shipped your package sir with the tracking number you have   We will contact you if there s any update,3
3056,masquerade   Siouxxie r nhttp,0
3057,If you have to order you can place your advance order now ,3
3058,Order   BCMNUMKEY  nI need this order canceled  Thank you ,3
3059,You can order apple $  ,3
3060,USPS James To finish setting up your delivery kindly reply back with the one time passcode you received ,3
3061,As promised here is your Federal Trade Commission survey http Pw d by ForeSee,3
3062,It does take to reach    to    days at your door step  ASAP I will provide you tracking number in which you can track your package on usps,2
3063, Hirect  Get rewards for hiring talents   Your friend Chaetty Johnson has invited you to register on Hirect App  Hirect enables you to directly chat with    K  job seekers  Download Hirect App get $  http,0
3064,Rickey the Warehouse position you chosen is near by  apply here   jobsasst com a T CQ   Reply STOP to opt out,0
